"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
5000,0,0.00136698212407992,0.000793883747136777,-0.00018900142821987,0.0029229656763797,98.0042219918441,121.822165123069
5239,0,0.00136698212407992,0.000793883747136777,-0.00018900142821987,0.0029229656763797,69.1229899753147,83.2719568931965
5490,0,0.00147213459516299,0.000656676971440421,0.000185071381662925,0.00275919780866305,98.0042219918441,121.822165123069
5753,0,0.00157728706624606,0.000630914826498423,0.000340716728996811,0.0028138574034953,29.1554206404407,46.4591317651347
6029,0,0.00157728706624606,0.000630914826498423,0.000340716728996811,0.0028138574034953,69.1229899753147,83.2719568931965
6318,0,0.00157728706624606,0.000630914826498423,0.000340716728996811,0.0028138574034953,98.0042219918441,121.822165123069
6620,0,0.00157728706624606,0.000630914826498423,0.000340716728996811,0.0028138574034953,69.1229899753147,83.2719568931965
6938,0,0.00157778479015462,0.000631113916061849,0.000340824244531364,0.00281474533577788,69.1229899753147,83.2719568931965
7270,0,0.00157778479015462,0.000631113916061849,0.000340824244531364,0.00281474533577788,98.0042219918441,121.822165123069
7618,0,0.00157778479015462,0.000631113916061849,0.000340824244531364,0.00281474533577788,69.1229899753147,83.2719568931965
7983,0,0.0016829704428316,0.000482021215415572,0.000738226220832854,0.00262771466483034,69.1229899753147,83.2719568931965
8365,0,0.0016829704428316,0.000482021215415572,0.000738226220832854,0.00262771466483034,69.1229899753147,83.2719568931965
8766,0,0.00178815609550857,0.000656884190427937,0.000500686740256066,0.00307562545076108,98.0042219918441,121.822165123069
9186,0,0.00189334174818555,0.000546560683991441,0.000822102492196745,0.00296458100417435,69.1229899753147,83.2719568931965
9626,0,0.00199852740086252,0.000728747578655255,0.000570208392877453,0.00342684640884759,98.0042219918441,121.822165123069
10087,0,0.0021037130535395,0.000656884190427937,0.00081624369828699,0.003391182408792,98.0042219918441,121.822165123069
10570,0,0.0021037130535395,0.000656884190427937,0.00081624369828699,0.003391182408792,98.0042219918441,121.822165123069
11076,0,0.00231408435889345,0.00101437369948385,0.000325948441040447,0.00430222027674645,98.0042219918441,121.822165123069
11607,0,0.00231408435889345,0.00101437369948385,0.000325948441040447,0.00430222027674645,29.1554206404407,46.4591317651347
12163,0,0.00231408435889345,0.00101437369948385,0.000325948441040447,0.00430222027674645,98.0042219918441,121.822165123069
12746,0,0.0025244556642474,0.00113775679250994,0.00029449332776211,0.00475441800073268,69.1229899753147,83.2719568931965
13356,0,0.00262964131692437,0.00110819961637243,0.000457609981153295,0.00480167265269545,98.0042219918441,121.822165123069
13996,0,0.00262964131692437,0.00110819961637243,0.000457609981153295,0.00480167265269545,98.0042219918441,121.822165123069
14666,0,0.00273482696960135,0.000964042430831143,0.000845338525603859,0.00462431541359883,98.0042219918441,121.822165123069
15369,0,0.00305038392763227,0.00110819961637243,0.000878352591861195,0.00522241526340335,69.1229899753147,83.2719568931965
16105,0,0.00326075523298622,0.00110819961637244,0.00108872389721514,0.0054327865687573,98.0042219918441,121.822165123069
16876,0,0.0033659408856632,0.000964042430831144,0.00147645244166571,0.00525542932966068,98.0042219918441,121.822165123069
17685,0,0.0037866834963711,0.0012622278321237,0.00131276240512458,0.00626060458761761,98.0042219918441,121.822165123069
18532,0,0.00389186914904807,0.0012753082626467,0.0013923108850742,0.00639142741302194,29.1554206404407,46.4591317651347
19419,0,0.00389186914904807,0.0012753082626467,0.0013923108850742,0.00639142741302194,69.1229899753147,83.2719568931965
20349,0,0.00410224045440202,0.0012622278321237,0.0016283193631555,0.00657616154564854,69.1229899753147,83.2719568931965
21324,0,0.00431261175975597,0.00110819961637243,0.00214058042398489,0.00648464309552705,98.0042219918441,121.822165123069
22345,0,0.00431261175975597,0.00110819961637243,0.00214058042398489,0.00648464309552705,69.1229899753147,83.2719568931965
23416,0,0.00462816871778689,0.00110819961637243,0.00245613738201582,0.00680020005355797,98.0042219918441,121.822165123069
24537,0,0.00484006734006734,0.0011085494268574,0.00266735038834432,0.00701278429179037,29.1554206404407,46.4591317651347
25713,0,0.00515572390572391,0.00142337429066379,0.00236596155950263,0.00794548625194519,98.0042219918441,121.822165123069
26944,0,0.0053678560151563,0.00144697685347516,0.00253183349588189,0.00820387853443071,98.0042219918441,121.822165123069
28235,0,0.00557836017261341,0.00119543381660884,0.00323535294615883,0.00792136739906799,98.0042219918441,121.822165123069
29587,0,0.00610462056625618,0.00101501428912672,0.00411522911577429,0.00809401201673808,98.0042219918441,121.822165123069
31005,0,0.00663088095989896,0.00137634952432607,0.00393328546208102,0.0093284764577169,98.0042219918441,121.822165123069
32490,0,0.00673613303862751,0.00131459804197419,0.00415956822221122,0.0093126978550438,98.0042219918441,121.822165123069
34046,0,0.00694883133291219,0.00144743388975232,0.00411191303899493,0.00978574962682945,98.0042219918441,121.822165123069
35677,0,0.00758054327226785,0.00157927984838913,0.00448521164791527,0.0106758748966204,69.1229899753147,83.2719568931965
37385,0,0.00800168456517161,0.00190388937881924,0.00427012995213757,0.0117332391782057,29.1554206404407,46.4591317651347
39176,0,0.00810696988839756,0.00205508752326207,0.00407907235772628,0.0121348674190688,98.0042219918441,121.822165123069
41053,0,0.00884676145339652,0.00227838943157282,0.00438120022475711,0.0133123226820359,98.0042219918441,121.822165123069
43019,0,0.0100052659294365,0.00268717236907279,0.0047385048658027,0.0152720269930704,98.0042219918441,121.822165123069
45080,0,0.010535187526338,0.0022199017599774,0.00618426002756519,0.0148861150251108,69.1229899753147,83.2719568931965
