"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
159442,0,0.160313426514189,0.0112997217890335,0.138166378772361,0.182460474256017,420.229023933364,429.602214156177
167079,0,0.167355590885003,0.0128070585791769,0.142254217321921,0.192456964448084,142.348068920239,146.880377528123
175082,0,0.175834658187599,0.0124413338928546,0.151450091837967,0.200219224537232,305.741131932836,313.87502376656
183468,0,0.184855233853007,0.0132412676084536,0.158902826230781,0.210807641475233,420.229023933364,429.602214156177
192256,0,0.192569002123142,0.0114929476941738,0.170043238566359,0.215094765679926,420.229023933364,429.602214156177
201465,0,0.201125623871721,0.013358549034097,0.174943348879179,0.227307898864264,305.741131932836,313.87502376656
211115,0,0.211957098863757,0.0130588942696602,0.186362136417307,0.237552061310208,142.348068920239,146.880377528123
221227,1,0.221195709886376,0.0123149435766335,0.197058864004531,0.24533255576822,142.348068920239,146.880377528123
231824,0,0.230221939046405,0.0138142116874869,0.203146581664119,0.257297296428692,305.741131932836,313.87502376656
242928,0,0.243409863945578,0.0133713282583005,0.217202542133847,0.26961718575731,305.741131932836,313.87502376656
254564,0,0.256353003721425,0.0159372631193048,0.225116541995449,0.287589465447401,305.741131932836,313.87502376656
266757,1,0.267688051920417,0.0186041008570226,0.231224684275902,0.304151419564932,420.229023933364,429.602214156177
279535,0,0.282763760246992,0.0200383919127523,0.243489233789899,0.322038286704086,420.229023933364,429.602214156177
292924,0,0.294556301267711,0.0198515448530779,0.255647988318196,0.333464614217225,305.741131932836,313.87502376656
306955,1,0.308143878749066,0.020376039789694,0.268207574613711,0.348080182884421,420.229023933364,429.602214156177
321657,0,0.322008547008547,0.0194441509323203,0.283898711471238,0.360118382545856,305.741131932836,313.87502376656
337064,0,0.338356310783371,0.0191360326180001,0.300850376045107,0.375862245521635,305.741131932836,313.87502376656
353209,1,0.355912252541466,0.0161803273025316,0.324199393770434,0.387625111312498,305.741131932836,313.87502376656
370128,0,0.372429305912596,0.0167372964564337,0.339624807659416,0.405233804165776,142.348068920239,146.880377528123
387857,0,0.391765841106465,0.0186638328419479,0.355185400922771,0.428346281290159,142.348068920239,146.880377528123
406434,1,0.413097155126141,0.0187911965034478,0.376267086752968,0.449927223499313,305.741131932836,313.87502376656
425902,2,0.430304982817869,0.0196132934032059,0.391863634129369,0.46874633150637,305.741131932836,313.87502376656
446302,0,0.449317424486725,0.0188926536431871,0.412288503773689,0.486346345199761,420.229023933364,429.602214156177
467680,0,0.470993434506512,0.0131925979516044,0.44513641765885,0.496850451354173,142.348068920239,146.880377528123
490081,0,0.494453419493807,0.0156906863590021,0.463700239337449,0.525206599650165,305.741131932836,313.87502376656
513555,0,0.517103701305708,0.0189770951073803,0.479909278364052,0.554298124247365,305.741131932836,313.87502376656
