"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
1249267,1,0.273072201763196,0.0114725635385033,0.250586390417382,0.29555801310901,72.588987155344,80.330902996681
1309105,0,0.286465324384787,0.0131273406428758,0.260736209511962,0.312194439257613,72.588987155344,80.330902996681
1371810,0,0.29880791722897,0.0127373775391523,0.273843115994742,0.323772718463198,98.8768286392412,112.378362495817
1437518,1,0.313698939291356,0.0121884324075765,0.289810050744506,0.337587827838207,31.966909654598,41.1686194302155
1506374,0,0.328805885681947,0.0099423616325966,0.309319214960785,0.348292556403109,72.588987155344,80.330902996681
1578527,0,0.342087312414734,0.0102716373440488,0.321955273158142,0.362219351671326,98.8768286392412,112.378362495817
1654137,1,0.357314148681055,0.00848195848108252,0.340689815539769,0.373938481822341,72.588987155344,80.330902996681
1733368,1,0.375774260151411,0.0101382793273615,0.355903597804575,0.395644922498246,98.8768286392412,112.378362495817
1816394,0,0.393120960295475,0.00865189165831493,0.376163564247036,0.410078356343915,72.588987155344,80.330902996681
1903398,0,0.408980160111382,0.0106203594169108,0.388164638151366,0.429795682071398,98.8768286392412,112.378362495817
1994568,0,0.427872860635697,0.0113234824152618,0.405679242922211,0.450066478349183,72.588987155344,80.330902996681
2090106,0,0.446395131086142,0.0100198477180826,0.426756590428124,0.46603367174416,98.8768286392412,112.378362495817
2190220,1,0.467443777228306,0.0082865363522491,0.451202464421316,0.483685090035296,98.8768286392412,112.378362495817
2295129,1,0.488044507575758,0.00934383090523952,0.469730935523856,0.506358079627659,72.588987155344,80.330902996681
2405063,0,0.514544587505961,0.0117881155917817,0.491440305500474,0.537648869511448,98.8768286392412,112.378362495817
2520262,0,0.539956803455723,0.014732456392859,0.511081719521913,0.568831887389534,98.8768286392412,112.378362495817
2640980,2,0.567088607594937,0.014946819761137,0.537793379179697,0.596383836010177,31.966909654598,41.1686194302155
2767480,0,0.597176585128392,0.0176849087373523,0.562514800933304,0.631838369323481,31.966909654598,41.1686194302155
2900039,0,0.626240352811466,0.0184086435668772,0.590160074416152,0.662320631206781,98.8768286392412,112.378362495817
3038948,0,0.655642264337917,0.0206379690090153,0.615192588366193,0.69609194030964,98.8768286392412,112.378362495817
3184510,3,0.688514357053683,0.0207259749760126,0.64789219255622,0.729136521551146,31.966909654598,41.1686194302155
3337044,2,0.719682659614658,0.0265177907826753,0.667708744731046,0.77165657449827,72.588987155344,80.330902996681
3496885,1,0.753340969835815,0.0332779817785428,0.688117324071691,0.818564615599939,98.8768286392412,112.378362495817
3664381,1,0.786862064532716,0.0350506656189924,0.718164022285335,0.855560106780098,72.588987155344,80.330902996681
3839901,0,0.823050058207218,0.0354719282329109,0.753526356408523,0.892573760005913,72.588987155344,80.330902996681
4023828,0,0.861284451378055,0.036135599627453,0.790459977548488,0.932108925207622,98.8768286392412,112.378362495817
4216565,0,0.902913889977786,0.034183782320775,0.83591490777371,0.969912872181862,98.8768286392412,112.378362495817
4418533,0,0.94484032726313,0.0419006634332046,0.862716536005715,1.02696411852055,31.966909654598,41.1686194302155
4630176,0,0.990567291085426,0.0357296128004111,0.920538536815059,1.06059604535579,98.8768286392412,112.378362495817
4851956,0,1.03641004971114,0.0336270101565071,0.970502320896621,1.10231777852565,98.8768286392412,112.378362495817
5084359,2,1.08641473655696,0.0319572897885005,1.02377959952798,1.14904987358593,72.588987155344,80.330902996681
5327894,1,1.1367240907848,0.0315655036016619,1.07485684057167,1.19859134099792,98.8768286392412,112.378362495817
5583094,0,1.18835192069393,0.0322895024059366,1.12506565889957,1.25163818248828,98.8768286392412,112.378362495817
5850518,2,1.23751912112363,0.0327494913574335,1.17333129755105,1.3017069446962,98.8768286392412,112.378362495817
6130751,0,1.29070256625999,0.0413120647860623,1.20973240715232,1.37167272536766,72.588987155344,80.330902996681
6424407,4,1.34083191850594,0.050362887083858,1.24212247366412,1.43954136334776,72.588987155344,80.330902996681
6732129,2,1.39288276653752,0.0543840778466413,1.28629193262568,1.49947360044936,98.8768286392412,112.378362495817
7054590,3,1.45162689804772,0.0551317638885487,1.343570626422,1.55968316967344,72.588987155344,80.330902996681
7392497,1,1.51038923031899,0.0659018405907935,1.38122399624614,1.63955446439185,98.8768286392412,112.378362495817
7746589,2,1.57443653618031,0.0777672867850051,1.4220154549063,1.72685761745432,98.8768286392412,112.378362495817
8117642,1,1.64295362449347,0.0901608946639325,1.46624151813825,1.81966573084869,98.8768286392412,112.378362495817
8506468,1,1.70299145299145,0.0963817869199799,1.51408662186268,1.89189628412023,98.8768286392412,112.378362495817
8913918,6,1.77295800646054,0.0988413330535699,1.57923255349162,1.96668345942947,98.8768286392412,112.378362495817
9340885,1,1.84961820165186,0.110002929942517,1.63401642077065,2.06521998253308,98.8768286392412,112.378362495817
9788302,1,1.92155009451796,0.10987788889302,1.70619338959034,2.13690679944557,72.588987155344,80.330902996681
10257151,3,1.99234815877571,0.123933403729025,1.74944315098535,2.23525316656606,98.8768286392412,112.378362495817
10748456,0,2.06989507667474,0.132003976766086,1.81117203639715,2.32861811695233,31.966909654598,41.1686194302155
11263295,1,2.14460784313725,0.137248774373024,1.87560518844386,2.41361049783065,72.588987155344,80.330902996681
11802794,4,2.20102666004305,0.147105736693767,1.91270471420404,2.48934860588207,72.588987155344,80.330902996681
12368135,1,2.26986531986532,0.151860157148556,1.97222488116756,2.56750575856308,72.588987155344,80.330902996681
12960554,3,2.33539306556814,0.168974428650724,2.00420927110449,2.66657686003179,98.8768286392412,112.378362495817
13581350,2,2.41382922996333,0.176634776753825,2.06763142910856,2.7600270308181,98.8768286392412,112.378362495817
14231881,5,2.48544550940717,0.194817119948533,2.10361097073623,2.86728004807811,72.588987155344,80.330902996681
14913572,1,2.56237552055043,0.213618317651012,2.1436913115164,2.98105972958445,98.8768286392412,112.378362495817
15627915,2,2.64102564102564,0.23847600134384,2.17362126721459,3.10843001483669,31.966909654598,41.1686194302155
16376474,1,2.71010387157696,0.244822369704765,2.23026084434587,3.18994689880805,72.588987155344,80.330902996681
17160888,2,2.7825415218231,0.270712488279697,2.25195479462967,3.31312824901653,72.588987155344,80.330902996681
17982875,2,2.87595532039976,0.281267485966632,2.32468117788304,3.42722946291649,31.966909654598,41.1686194302155
18844234,2,2.97235673930589,0.292952151336957,2.39818107349193,3.54653240511986,31.966909654598,41.1686194302155
19746852,7,3.08884766027623,0.301500773903998,2.49791700211344,3.67977831843902,98.8768286392412,112.378362495817
20692703,3,3.21588508660752,0.303104165213011,2.62181183922594,3.8099583339891,98.8768286392412,112.378362495817
21683860,2,3.33918889611798,0.313213205450771,2.72530229395212,3.95307549828383,72.588987155344,80.330902996681
22722492,2,3.47316103379722,0.310547413868247,2.8644992871234,4.08182278047103,98.8768286392412,112.378362495817
23810874,3,3.61379928315412,0.322329464633259,2.98204514131686,4.24555342499139,98.8768286392412,112.378362495817
24951387,2,3.75291695264242,0.346714035786563,3.07336992956622,4.43246397571861,72.588987155344,80.330902996681
26146530,6,3.90962441314554,0.356439843310332,3.21101515760219,4.60823366868889,72.588987155344,80.330902996681
27398919,3,4.11375089992801,0.373790186132913,3.38113559733297,4.84636620252304,72.588987155344,80.330902996681
28711296,2,4.35142503097893,0.363884380641706,3.63822475038453,5.06462531157334,98.8768286392412,112.378362495817
30086534,4,4.58592132505176,0.345169023482046,3.90940247044809,5.26244017965543,31.966909654598,41.1686194302155
31527645,7,4.86688578471652,0.357805417717699,4.16560005251652,5.56817151691652,72.588987155344,80.330902996681
33037783,5,5.15695067264574,0.40989981310531,4.35356180168963,5.96033954360185,72.588987155344,80.330902996681
34620255,9,5.46025384101536,0.44017105830959,4.59753441969169,6.32297326233904,98.8768286392412,112.378362495817
36278526,6,5.85405001866368,0.467717046062938,4.93734145342486,6.7707585839025,72.588987155344,80.330902996681
38016226,8,6.34173297966401,0.572769789548924,5.21912482071554,7.46434113861249,31.966909654598,41.1686194302155
39837159,8,6.82625272331155,0.934915194187509,4.99385261410476,8.65865283251834,98.8768286392412,112.378362495817
41745314,8,7.26509186351706,1.15659336721386,4.99821051901998,9.53197320801414,72.588987155344,80.330902996681
43744866,11,7.74659863945578,1.24747332447065,5.30159585181886,10.1916014270927,98.8768286392412,112.378362495817
45840196,6,8.16064257028112,1.23310831643558,5.74379468103057,10.5774904595317,98.8768286392412,112.378362495817
48035888,8,9.42171717171717,1.14146162858221,7.1844934899616,11.6589408534727,72.588987155344,80.330902996681
50336753,14,11.1079812206573,2.19557242034785,6.80473835132605,15.4112240899885,31.966909654598,41.1686194302155
52747825,15,11.5686274509804,2.00439252360825,7.64009029382687,15.4971646081339,98.8768286392412,112.378362495817
55274386,15,12,1.73205080756888,8.60524279777148,15.3947572022285,98.8768286392412,112.378362495817
