"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
11076,0,0.0105185652676975,0.00264641750823796,0.00533168226349486,0.0157054482719001,413.76812538593,439.459082015177
11607,0,0.0111496791837593,0.00236842963062958,0.00650764240780786,0.0157917159597108,135.590177069342,150.244302006697
12163,0,0.0117807930998212,0.00264641750823796,0.00659391009561856,0.0169676761040238,413.76812538593,439.459082015177
12746,0,0.0123067213632061,0.00301022152545581,0.00640679558782545,0.0182066471385867,304.123000072076,323.074592705863
13356,0,0.0128326496265909,0.00311321102071079,0.0067308681497246,0.0189344311034573,413.76812538593,439.459082015177
13996,0,0.0131482065846219,0.00340353206844713,0.00647740631023837,0.0198190068590053,413.76812538593,439.459082015177
14666,0,0.0142000631113916,0.00329451136286228,0.00774293949352358,0.0206571867292596,413.76812538593,439.459082015177
15369,0,0.0148311770274535,0.00333954094170349,0.00828579705681764,0.0213765569980893,304.123000072076,323.074592705863
16105,0,0.0154622909435153,0.00301022152545581,0.0095623651681347,0.0213622167188959,413.76812538593,439.459082015177
16876,0,0.0160934048595772,0.00333954094170349,0.00954802488894134,0.022638784830213,413.76812538593,439.459082015177
17685,0,0.016619333122962,0.00423755907825469,0.00831386994722208,0.024924796298702,413.76812538593,439.459082015177
18532,0,0.016934890080993,0.0045327572160335,0.00805084918690325,0.0258189309750827,135.590177069342,150.244302006697
19419,0,0.0174608183443778,0.00430747769631709,0.00901831719538678,0.0259033194933689,304.123000072076,323.074592705863
20349,0,0.0188282318291785,0.00423755907825469,0.0105227686534386,0.0271336950049184,304.123000072076,323.074592705863
21324,0,0.0197749027032713,0.00392019462576717,0.0120914624243802,0.0274583429821624,413.76812538593,439.459082015177
22345,0,0.020931944882718,0.0048919810473266,0.0113438382169053,0.0305200515485307,304.123000072076,323.074592705863
23416,1,0.0220889870621647,0.00438385736492578,0.0134967845135495,0.0306811896107799,413.76812538593,439.459082015177
24537,0,0.0230429292929293,0.00412774521168624,0.0149526973406666,0.031133161245192,135.590177069342,150.244302006697
25713,0,0.0251473063973064,0.00459964078164865,0.0161321761234534,0.0341624366711594,413.76812538593,439.459082015177
26944,0,0.0261025155246816,0.00453561970874966,0.0172128642479622,0.034992166801401,413.76812538593,439.459082015177
28235,0,0.0273655404694243,0.00424023514966502,0.0190548322901,0.0356762486487485,413.76812538593,439.459082015177
29587,0,0.0285233133354384,0.00401064285512212,0.0206625977845461,0.0363840288863306,413.76812538593,439.459082015177
31005,0,0.0295758341227239,0.00449144054170127,0.0207727724222864,0.0383788958231615,413.76812538593,439.459082015177
32490,0,0.0310493632249237,0.00428700386368094,0.022646990050525,0.0394517363993224,413.76812538593,439.459082015177
34046,0,0.0329543061697199,0.00465642122288818,0.0238278882760111,0.0420807240634287,413.76812538593,439.459082015177
35677,0,0.0334807327858496,0.00486254084596988,0.0239503278543938,0.0430111377173055,304.123000072076,323.074592705863
37385,0,0.0350600126342388,0.00490340325213519,0.0254495188583772,0.0446705064101003,135.590177069342,150.244302006697
39176,0,0.0379027163613392,0.00536955148452306,0.0273785888385405,0.048426843884138,413.76812538593,439.459082015177
41053,0,0.0398104265402844,0.004739336492891,0.0305214977036016,0.0490993553769671,413.76812538593,439.459082015177
43019,0,0.0419167983149026,0.00493875685632158,0.032237012748112,0.0515965838816931,413.76812538593,439.459082015177
45080,0,0.0440370838600927,0.00475486055473947,0.0347177284212932,0.0533564392988922,304.123000072076,323.074592705863
47239,0,0.0454066582385166,0.00552268960053989,0.0345823855236646,0.0562309309533687,304.123000072076,323.074592705863
49502,0,0.0483565107458913,0.0053915050914134,0.0377893549442567,0.0589236665475259,413.76812538593,439.459082015177
51873,1,0.0504635482511589,0.00552268960053989,0.0396392755363068,0.061287820966011,304.123000072076,323.074592705863
54357,0,0.0536241045090603,0.0055497543999435,0.0427467857621283,0.0645014232559922,304.123000072076,323.074592705863
56961,1,0.0561703024554748,0.00679795697033202,0.042846551625171,0.0694940532857786,413.76812538593,439.459082015177
59689,0,0.0583833912951839,0.00711408529106868,0.0444400403417431,0.0723267422486246,413.76812538593,439.459082015177
62548,0,0.060404807084124,0.00697915132533646,0.0467259218438095,0.0740836923244384,304.123000072076,323.074592705863
65544,0,0.0637983760413371,0.00794256250454521,0.0482312395874703,0.079365512495204,413.76812538593,439.459082015177
68684,0,0.0679109986291258,0.00832402019270943,0.0515962188448312,0.0842257784134205,304.123000072076,323.074592705863
71974,0,0.0706527470209849,0.00909396210581056,0.0528289088168242,0.0884765852251456,135.590177069342,150.244302006697
75421,0,0.0743435621638722,0.00965273413628115,0.0554245509044208,0.0932625734233236,304.123000072076,323.074592705863
79034,0,0.077296214278182,0.00934365378889743,0.0589829893679318,0.0956094391884322,304.123000072076,323.074592705863
82819,0,0.0810126582278481,0.00886075949367089,0.0636458887445818,0.0983794277111144,304.123000072076,323.074592705863
86786,0,0.0838873061095283,0.00919647929492494,0.0658625379069071,0.10191207431215,304.123000072076,323.074592705863
90943,0,0.0870528648306426,0.00955977769581608,0.0683160448466338,0.105789684814651,304.123000072076,323.074592705863
95299,1,0.0921177587844254,0.00965884539562669,0.0731867696767566,0.111048747892094,413.76812538593,439.459082015177
99864,0,0.0968660968660969,0.0110930139081578,0.0751241891261057,0.118608004606088,135.590177069342,150.244302006697
104647,0,0.101297879075657,0.0102917177632218,0.081126482920691,0.121469275230623,304.123000072076,323.074592705863
109660,0,0.106430155210643,0.0106148850681761,0.0856253627769858,0.1272349476443,135.590177069342,150.244302006697
114913,0,0.1117094287826,0.010177366010855,0.0917621579438417,0.131656699621357,135.590177069342,150.244302006697
120417,0,0.117025771018166,0.0117251280831246,0.0940449422611231,0.14000659977521,304.123000072076,323.074592705863
126185,0,0.12346852555978,0.0112577093175925,0.101403820748878,0.145533230370683,413.76812538593,439.459082015177
132229,0,0.130117423040305,0.0119800609890047,0.106636934969262,0.153597911111347,413.76812538593,439.459082015177
138562,0,0.136825396825397,0.0111654002508374,0.114941614460781,0.158709179190013,413.76812538593,439.459082015177
145199,0,0.143431777283794,0.00960239608017495,0.124611426801362,0.162252127766225,413.76812538593,439.459082015177
152154,0,0.150148242270224,0.0106040761358699,0.129364634954599,0.17093184958585,413.76812538593,439.459082015177
159442,0,0.157772130453198,0.0124267710024682,0.133416106844233,0.182128154062162,413.76812538593,439.459082015177
167079,0,0.165023847376789,0.0136724960254372,0.138226247588165,0.191821447165412,135.590177069342,150.244302006697
175082,0,0.17456279809221,0.0150857566477284,0.144995258383126,0.204130337801293,304.123000072076,323.074592705863
183468,0,0.18358256442889,0.0173481462045378,0.14958082266946,0.217584306188319,413.76812538593,439.459082015177
192256,0,0.19171974522293,0.0181305036018984,0.156184611141635,0.227254879304225,413.76812538593,439.459082015177
201465,0,0.20133800573431,0.0195007148044637,0.163117307044774,0.239558704423846,304.123000072076,323.074592705863
211115,0,0.210151853031751,0.0199517472117648,0.171047147068045,0.249256558995458,135.590177069342,150.244302006697
221227,0,0.221195709886376,0.0213475468333878,0.179355286934654,0.263036132838098,135.590177069342,150.244302006697
231824,0,0.229053838802166,0.0198130765281506,0.190220922384055,0.267886755220277,304.123000072076,323.074592705863
242928,0,0.241177721088435,0.0226612555179235,0.196762476428846,0.285592965748025,304.123000072076,323.074592705863
254564,0,0.250505050505051,0.0244437483872734,0.202596184018836,0.298413916991265,304.123000072076,323.074592705863
266757,1,0.264496223002447,0.0291949131101096,0.207275244774856,0.321717201230038,413.76812538593,439.459082015177
279535,0,0.274672628553178,0.0309706378897488,0.213971293711039,0.335373963395317,413.76812538593,439.459082015177
292924,0,0.28752530094812,0.0326066284567685,0.223617483515575,0.351433118380665,304.123000072076,323.074592705863
306955,1,0.299391610630804,0.0322549851257519,0.236173001462455,0.362610219799153,413.76812538593,439.459082015177
321657,0,0.313247863247863,0.0341407592480564,0.24633320471682,0.380162521778907,304.123000072076,323.074592705863
